idx,name,permno,comnam
2976635,ARMADA GROUP INC,19764.0,ARMADA CORP
2976652,AMRESCO INC,10158.0,AMERESCO INC
2976652,AMRESCO INC,49614.0,AMRESCO INC
2976653,SEMTECH INC,50948.0,SEMTECH CORP
2976662,AURUM SOFTWARE INC,84054.0,AURUM SOFTWARE INC
2976700,WILLIAMS INTERNATIONAL CORP L,64135.0,WILLIAMS ELECTRONICS INC
2976700,WILLIAMS INTERNATIONAL CORP L,76013.0,WILLIAMS CONTROLS INC
2976700,WILLIAMS INTERNATIONAL CORP L,82983.0,WILLIAMS A L CORP
2976700,WILLIAMS INTERNATIONAL CORP L,82991.0,WILLIAMS INDUSTRIES INC
2976700,WILLIAMS INTERNATIONAL CORP L,83011.0,WILLIAMS SONOMA INC
2976700,WILLIAMS INTERNATIONAL CORP L,87295.0,WILLIAMS COMMUNICATIONS GRP INC
2976700,WILLIAMS INTERNATIONAL CORP L,90915.0,WILLIAMS SCOTSMAN INTL INC
2976709,NEUTRAL POSTURE ERGONOMICS,85484.0,NEUTRAL POSTURE ERGONOMICS INC
2976738,HUBBELL ROTH & CLARK INC,32934.0,HUBBELL INC
2976757,TANDON ASSOCIATES INC,74625.0,TANDON CORP
2976783,MASLAND CARPETS INC,79720.0,MASLAND CORP
2976794,AGERE SYSTEMS GURADIAN CORP,88917.0,AGERE SYSTEMS INC
2976813,LIGHTPATCH TECHNOLOGIES INC,83149.0,LIGHTPATH TECHNOLOGIES INC
2976881,RUBICON LAB INC,10193.0,RUBICON CORP
2976912,ELECTRONIC DATA SYSTEMS CORP E,83596.0,ELECTRONIC DATA SYS CORP NEW
2977254,SB ELECTRONICS INC,11680.0,SELECTRONICS INC
2977294,ROHM AND HAAS ELECTRONIC,23990.0,ROHM & HAAS CO
2977362,UNITED ROAD SERVICES INC,86093.0,UNITED ROAD SERVICES INC
2977362,UNITED ROAD SERVICES INC,86093.0,UNITED ROAD SERVICES INC NEW
2977579,QUICKSILVER INC,75527.0,QUIKSILVER INC
2977579,QUICKSILVER INC,75674.0,QUICKSILVER ENTERPRISES INC
2977579,QUICKSILVER INC,86759.0,QUICKSILVER RESOURCES INC
2977828,FAIRBANKS STEPHEN,11869.0,FAIRBANKS CO
2977973,KELLOGG MICHAEL,26825.0,KELLOGG CO
2978158,CELEBRITY INTERNATIONAL INC,78150.0,CELEBRITY INC
2978439,ELLIOTT ANDREW S,23747.0,ELLIOTT CO
2978470,SIRTRIS PHARMACEUTICALS,92055.0,SIRTRIS PHARMACEUTICALS INC
2978916,HOOVER ROGER PHYLOS,42471.0,HOOVER COMPANY
2979677,QUAD INC,12009.0,QUAD GRAPHICS INC
2979677,QUAD INC,79205.0,QUAD SYSTEMS CORP
2979677,QUAD INC,79731.0,QUAD CITY HOLDINGS INC
2979683,GUNTHER STEVEN H,80038.0,GUNTHER INTERNATIONAL LTD
2979795,KETCHUM GROUP INC,40459.0,KETCHUM & CO INC
2979796,KETCHUM GROUP,40459.0,KETCHUM & CO INC
2979801,ENERGY SOLUTIONS INTERNATIONAL INC,32898.0,ENERGY SOLUTIONS INC
2980118,NMC CORP,55846.0,N M C CORP
2980401,REACH HOLDINGS LLC,71977.0,REACH INC
2980655,SNAP CO INC,16595.0,SNAP INC
2980655,SNAP CO INC,60206.0,SNAP ON INC
2980655,SNAP CO INC,60206.0,SNAP ON TOOLS CORP
2980898,PAREXEL INT CORP,82607.0,PAREXEL INTERNATIONAL CORP
2981170,A 123 SYSTEMS LLC,93037.0,A123 SYSTEMS INC
2981200,ST JUDE MEDICAL ATRIAL FILBRILLATION DIV INC,68591.0,ST JUDE MEDICAL INC
2981214,GAMMA VACCINES PTY LTD,76355.0,GAMMA INTERNATIONAL LTD
2981393,TREMCO INCORPORATED,77121.0,TREMCO INC
2981501,CORNELIUS DOESBURG,58835.0,CORNELIUS COMPANY
2981600,RAWLINGS SPORTING GOODS COMPANY,80659.0,RAWLINGS SPORTING GOODS INC
2982237,KELLOGG W B,26825.0,KELLOGG CO
2982465,WEATHERHEAD DUGLAS C,47933.0,WEATHERHEAD COMPANY
2982631,CARLISLE FREDERICK,27334.0,CARLISLE COMPANIES
2982658,ANDREWS CAOUTCHOUC PAVING BRICK COMPANY INC,25508.0,ANDREWS GROUP INC
2982744,GILCHRIST HASLUP & PEACOCK INC,32248.0,GILCHRIST CO
2982765,STRATTON HENRY AUBREY,39060.0,STRATTON GROUP LTD
2982870,DOLAN SR JOHN J,92243.0,DOLAN CO
2982908,GODFREY QUARNSTROM EDMUND,39213.0,GODFREY CO
2982974,BERGER RICHARD G,49438.0,BERGER HOLDINGS LTD
2983274,ELLIOTT W BEIDLER,23747.0,ELLIOTT CO
2983288,KELLOGG MANN,26825.0,KELLOGG CO
2983336,GILLETTE MOTOR PRODUCTS CORP,16424.0,GILLETTE CO
2983511,HOMESTAKE GOLD MINING CO,12319.0,HOMESTAKE MINING CO
2983572,MONTGOMERY WARD & COMPANY INC,13063.0,MONTGOMERY WARD & CO
2983620,ADDRESSORGRAPH COMPANY,18980.0,ADDRESSOGRAPH INTL CO
2983721,SOCONY VACUUM COMPANY INC,15966.0,SOCONY VACUUM CORP
2983768,AMERICAN ZINC,10436.0,AMERICAN ZINC CO
2983768,AMERICAN ZINC,10436.0,AMERICAN ZINC LEAD & SMLT CO
2983882,ELLIOTT DOUGLAS A,23747.0,ELLIOTT CO
2984237,FERRO GLO CORP,21135.0,FERRO CORP
2984279,MINNEAPOLIS HOREYWELL REGULATO,18374.0,MINNEAPOLIS HONEYWELL REGULATOR
2984510,CONTINENTAL DIAMOND FIBRE DIVI,18462.0,CONTINENTAL DIAMOND FIBRE CO
2984767,CORNELIUS IVAN G,58835.0,CORNELIUS COMPANY
2984855,JEPSON THERMOELECTRICS INC,75229.0,JEPSON CORP
2984879,NEWELL OWEN W,60986.0,NEWELL COMPANY
2984951,TECHNICAL MATERIEL CORP,37209.0,TECHNICAL MATERIAL CORP
2985145,ANCHEUSER BUSCH INC,59184.0,ANHEUSER BUSCH INC
2985199,TERADYNE APPLIED SYSTEMS INC,51369.0,TERADYNE INC
2985244,TELANTOGRAPH CORP,14701.0,TELAUTOGRAPH CORP
2985423,DILLON W & CO INC,47431.0,DILLON COMPANIES INC
2985468,MGT CORP,91050.0,M G T CAPITAL INVESTMENTS INC
2985504,GLASSMASTER COMPANY LIMITED,12178.0,GLASSMASTER CO
2985504,GLASSMASTER COMPANY LIMITED,12178.0,GLASSMASTER COMPANY
2985516,EMHART,39191.0,EMHART MFG CO
2985516,EMHART,58843.0,EMHART CORP CT
2985516,EMHART,58843.0,EMHART CORP VA
2985545,SCOPE RESEARCH INC,69391.0,SCOPE INC
2985582,ALLIED PRODUCTS COMPANY,26331.0,ALLIED PRODUCTS CORP DE
2985582,ALLIED PRODUCTS COMPANY,26331.0,ALLIED PRODUCTS CORP MICH
2985672,EDGEWATER MARINE INC,31609.0,EDGEWATER CORP
2985709,MACKE THOMAS F,33873.0,MACKE COMPANY
2985741,RESOURCE ENGINEERING INC,75090.0,RESOURCE ENGINEERING INC
2985750,ARCADIA ENTERPRISES CORP,81914.0,ARCADIAN CORP
2985939,BEDFORD LIMITED,17356.0,BEDFORD COMPUTER CORP
2985939,BEDFORD LIMITED,80800.0,BEDFORD BANCSHARES INC
2985996,DAILEY INC,83857.0,DAILEY INTERNATIONAL INC
2985996,DAILEY INC,83857.0,DAILEY PETROLEUM SVCS CORP
2986080,LARSEN POUL K,48734.0,LARSEN COMPANY
2986176,ACTRON INC,43967.0,ACTON CORP
2986220,HUB WINCH INC,83272.0,HUB GROUP INC
2986249,WETJET INTERNATIONAL LTD,75691.0,WETJET INTERNATIONAL LTD
2986261,MCCARTHY BRIAN A,52063.0,MCCARTHY COMPANY
2986276,TIME MANAGEMENT CORP,11386.0,TIME MANAGEMENT CORP
2986285,INOTEL INC,59328.0,INTEL CORP
2986364,SITE MASTERS INC,76987.0,SITE HOLDINGS INC
2986410,ROCKFORD CONTROLS CORP,88192.0,ROCKFORD CORPORATION
2986554,STERLING ELECTRIC INC,45882.0,STERLING ELECTRONICS CORP
2986589,MOBOT INC,54755.0,MOBOT CORP
2986702,FIBERCORE RECYCLE SYSTEMS INC,88751.0,FIBERCORE INC
2986723,MANN IND INC,90285.0,MANNKIND CORP
2986784,JPE INC,79708.0,JPE INC
2986785,INCSTAR CORP,43618.0,INCSTAR CORP
2986790,IWERKS ENTERTAINMENT INC,79707.0,IWERKS ENTERTAINMENT INC
2986802,METROLOGIC INSTUMENTS INC,80942.0,METROLOGIC INSTRUMENTS INC
2986807,DAILEY PETROLEUM,83857.0,DAILEY PETROLEUM SVCS CORP
2986816,BIO SAFE ENTERPRISES INC,82556.0,BIOSAFE INTERNATIONAL INC
2986835,COMAQ COMPUTER CORP,68347.0,COMPAQ COMPUTER CORP
2986858,HUGHES ELECTRNOICS CORP,89954.0,HUGHES ELECTRONICS CORP
2986919,PRO FIT INTERNATIONAL INC,83304.0,PROFIT RECOVERY GROUP INTL INC
2986919,PRO FIT INTERNATIONAL INC,91249.0,PROFIT TECHNOLOGY INC
2986985,LARSEN EQUIPMENT DESIGN INC,48734.0,LARSEN COMPANY
2987036,TEC GIHAN CORP,59790.0,T E C INC
2987195,ORATEC,88185.0,ORATEC INTERVENTIONS INC DEL
2987297,NOLAND RONALD DEAN,57780.0,NOLAND COMPANY
2987352,PAINWEBBER INC,54463.0,PAINE WEBBER GROUP INC
2987352,PAINWEBBER INC,54463.0,PAINE WEBBER INC
2987510,QUAKER OATS COMPANY INC,24539.0,QUAKER OATS CO
2987748,KINDER MORGAN KANSAS INC,51596.0,KINDER MORGAN INC KANSAS
2988457,GILLETTE KRISTY,16424.0,GILLETTE CO
2988853,GEROSCIENCE INC,83515.0,GEOSCIENCE CORP
2988964,Respironics Ltd,11927.0,RESPIRONICS INC
2989082,THERMO TEK INC,83612.0,THERMO OPTEK CORP
2989245,DOLAN CHRISTOPHER T,92243.0,DOLAN CO
2989386,WEEDEN GREG T,81825.0,WEEDEN & CO
2989419,RIDE ABLE INC,80572.0,RIDE INC
2989978,ACTIVE PROTECTIVE TECHNOLOGIES INC,85068.0,ACTIVE I Q TECHNOLOGIES INC
2990313,MCKESSON MEDICAL SURGICAL MINNESOTA SUPPLY INC,25646.0,MCKESSON CORP
2990398,CONVERGENT IO TECHNOLOGIES INC,27036.0,CONVERGENT TECHNOLOGIES INC
2990452,ODONATE THERAPEUTICS LLC,17154.0,ODONATE THERAPEUTICS INC
2990564,TERRAN CORP,75548.0,TERRANO CORP
2990890,ROLLS ROYCE COPORATION,36011.0,ROLLS ROYCE LTD
2991224,GENERAL ELECTRI COMPANY,12060.0,GENERAL ELECTRIC CO
2992006,VULCAN DETINING COMPANY,15202.0,VULCAN DETINNING CO
2992006,VULCAN DETINING COMPANY,16010.0,VULCAN DETINNING CO
2992239,FALCONER ALBERT S,34156.0,FALCONER COMPANY
2992427,MCDONOUGH THOMAS F JR,49162.0,MCDONOUGH COMPANY
2992592,CRANE JR RICHARD T,20204.0,CRANE CO
2992617,POPULAR REFLEX CAMERA CORP,16505.0,POPULAR INC
2992809,FAIRBANKS LANZIUS EVELYN ELIZA,11869.0,FAIRBANKS CO
2992817,HIGBEE GEORGE A,41866.0,HIGBEE COMPANY
2992908,KASLER JOHN R,47141.0,KASLER HOLDING CO
2993364,HAMMOND COWPER S,40898.0,HAMMOND CO
2993548,COOL RITE PRODUCTS CORP,90207.0,COOL HOLDINGS INC
2993601,MARLEY TILE HOLDING COMPANY LT,44169.0,MARLEY COMPANY
2993754,LINDSAY ENGINEERING & MFG CORP,12211.0,LINDSAY CORP
2993754,LINDSAY ENGINEERING & MFG CORP,12211.0,LINDSAY MANUFACTURING CO
2993891,CRANE CHARLES A,20204.0,CRANE CO
2993982,COSMOPOLITAN WARES INC,67205.0,COSMOPOLITAN CARE CORP
2994116,ELLIOTT PAINT & VARNISH CO,23747.0,ELLIOTT CO
2994194,BERGER GERARD S,49438.0,BERGER HOLDINGS LTD
2994402,NORWICH PHARMACAL COMOPANY,21290.0,NORWICH PHARMACAL CO
2994522,CO THE CONNECTICUT BANK TRUST,91077.0,CONNECTICUT BANK & TRUST CO
2994614,UNIV LAB INC,29496.0,UNILAB CORP
2994614,UNIV LAB INC,89033.0,UNILAB CORP
2994734,KELLOGG JR CHARLES W,26825.0,KELLOGG CO
2994793,ZERO PLATE COMPANY INC,43537.0,ZERO CORP
2994807,ADVANCED TECHNICAL PRODUCTS CO,50279.0,ADVANCED TECHNICAL PRODUCTS INC
2994857,BORDEN CHEMICAL COMPANY,16571.0,BORDEN CO
2994867,CALARK INC,86316.0,CLARK INC
2994867,CALARK INC,91199.0,CLARK HOLDINGS INC
2994965,AMPHENOL CORP THE,26139.0,AMPHENOL CORP
2994965,AMPHENOL CORP THE,77118.0,AMPHENOL CORP NEW
2994965,AMPHENOL CORP THE,84769.0,AMPHENOL CORP NEW
2995092,INT CO INC,86977.0,I N T MEDIA GROUP INC
2995103,ELLIOTT H PRESS,23747.0,ELLIOTT CO
2995142,COMPAC ENGINEERING INC,56709.0,COMPAC CORP
2995244,PEASE & CO LTD,61720.0,PEASE OIL & GAS CO
2995244,PEASE & CO LTD,61720.0,PEASE WILLARD OIL & GAS CO
2995350,TEXCELL CORP,10191.0,TEXCEL INTERNATIONAL INC
2995360,KYLE INC,48187.0,KYLE TECHNOLOGY CORP
2995380,PATTERSON INTERNATIONAL CORP,78034.0,PATTERSON COMPANIES INC
2995380,PATTERSON INTERNATIONAL CORP,79857.0,PATTERSON ENERGY INC
2995380,PATTERSON INTERNATIONAL CORP,79857.0,PATTERSON U T I ENERGY INC
2995391,R S R CORP,65323.0,R S R CORP
2995479,PENTACO ENTERPRISES CORP,85921.0,PENTACON INC
2995562,BIO LIFE COMPANY INC,76038.0,BIOLIFE SOLUTIONS INC
2995707,AVERY INTERNATIONAL INC,16046.0,AVERY INC
2995707,AVERY INTERNATIONAL INC,44601.0,AVERY INTERNATIONAL CORP
2995793,MCCARTHY III JAMES,52063.0,MCCARTHY COMPANY
2995834,HOSPOSABLE PRODUCTS INC,42607.0,HOSPOSABLE PRODUCTS INC
2995871,JOINT SYSTEMS INC,15072.0,JOINT CORP
2995987,METAPATH INC,59563.0,METPATH INC
2996022,AMF BOWLING COMPANIES INC,85597.0,A M F BOWLING INC
2996025,WINCOM CORP,83118.0,WINCOM CORP
2996036,CHALLENGER IND LTD,78268.0,CHALLENGER INTERNATIONAL LTD
2996095,AIRSHIP IND UK LIMITED,85220.0,AIRSHIP INTERNATIONAL LTD
2996113,MAGNAVOX GOVT AND IND ELECTRON,23018.0,MAGNAVOX COMPANY
2996275,AMERICAN BIOMATERIALS CORP,10099.0,AMERICAN BIOMATERIALS CORP
2996331,BIOGEN LTD,11983.0,BIOGEN INC
2996331,BIOGEN LTD,11983.0,BIOGEN N V
2996331,BIOGEN LTD,76841.0,BIOGEN IDEC INC
2996331,BIOGEN LTD,76841.0,BIOGEN INC
2996494,METEX CORP LIMITED,59387.0,METEX CORP
2996512,BYTEX CORP,75487.0,BYTEX CORP
2996545,BEAUTICONTROL COSMETICS INC,10087.0,BEAUTICONTROL COSMETICS INC
2996603,DELTA H SYSTEMS INC,29277.0,DELTA DATA SYS CORP
2996603,DELTA H SYSTEMS INC,76511.0,DELTA RENTAL SYSTEMS INC
2996624,ADVANCED PEN TECHNOLOGIES INC,88501.0,ADVANCED POWER TECHNOLOGY INC
2996705,LUCENT TECHNOLOGIES INC CORP,83332.0,LUCENT TECHNOLOGIES INC
2996760,BROADCOM EIREANN RES LTD,93002.0,BROADCOM LTD
2996770,GARRETT PRODUCTS INC,23982.0,GARRETT CORP
2996815,SBS TECHNOLOGIES INC,77257.0,S B S TECHNOLOGIES INC
2996840,HARRIS & BRUNO COMPANY INC,71862.0,HARRIS & HARRIS GROUP INC
2996842,HEALTHTECH CORP,82563.0,HEALTHTECH INTERNATIONAL INC
2996842,HEALTHTECH CORP,89448.0,HEALTHETECH INC
2996856,BECTON DICKINSON CRITICAL CARE,39642.0,BECTON DICKINSON & CO
2996906,NETSCAPE COMMUNICATONS CORP,82200.0,NETSCAPE COMMUNICATIONS CORP
2996915,PURETEC CO LTD,75728.0,PURETEC CORP
2996953,BRENNER INTERNATIONAL CORP,19175.0,BRENNER COMPANIES INC
2996953,BRENNER INTERNATIONAL CORP,30438.0,BRENNER INTERNATIONAL INC
2996998,I2 TECHNOLOGY US INC,83386.0,I2 TECHNOLOGIES INC
2997202,STEPHAN MACHINERY GMBH & CO,84911.0,STEPHAN CO
2997260,P C CAMPANA INC,48697.0,P C GROUP INC
2997725,BERGER JEFFREY A,49438.0,BERGER HOLDINGS LTD
2998134,SHFL ENTERTAIMENT INC,78200.0,S H F L ENTERTAINMENT INC
2998141,TEXTURA LLC,14005.0,TEXTURA CORP
2998893,GUNTHER WILLIAM G,80038.0,GUNTHER INTERNATIONAL LTD
2999443,PRESLEY MATTHEW P,53153.0,PRESLEY COMPANIES
2999471,VERTEX PHARNACEUTICALS INC,76744.0,VERTEX PHARMACEUTICALS INC
2999688,PRIMEX INC,84328.0,PRIMEX TECHNOLOGIES INC
3000320,CLARENTS HOLDINGS INC,87102.0,CLARENT CORP
3000508,PRAXAIR SURFACE TECH INC,77768.0,PRAXAIR INC
3000534,ADVANCED POWER TECH LLC,88501.0,ADVANCED POWER TECHNOLOGY INC
3000653,BIO-RAD LABORATORIES INC QSD,61516.0,BIO RAD LABORATORIES INC
3000679,ARCHER-DANIELS-MIDLAND CO,10516.0,ARCHER DANIELS MIDLAND CO
3000680,SINGER SOURCING LTD LLC,27473.0,SINGER CO
3000775,MULTI MEDIA LLC,90018.0,MULTI MEDIA TUTORIAL SVCS INC
3000889,ACUANT INC,11581.0,ACTUANT CORP
3001038,MOSAIC TECH DEVELOPMENT PTY LTD,90386.0,MOSAIC COMPANY
3001087,CYBERCAR INC,77931.0,CYBER CARE INC
3001087,CYBERCAR INC,77931.0,CYBERCARE INC
3001219,PHILIP MORRIS PRODUCT S A,13901.0,PHILIP MORRIS & CO LTD
3001268,ADSTEC CORP,11128.0,ADTEC INC
3001984,ELLIOTT HARRY HOULETTE,23747.0,ELLIOTT CO
3002302,KELLOGG RAYMOND M,26825.0,KELLOGG CO
3002524,LARSEN NIELS H,48734.0,LARSEN COMPANY
3002527,STRATTON HENRY B,39060.0,STRATTON GROUP LTD
3002812,STRATTON THOMSON WILLIAM,39060.0,STRATTON GROUP LTD
3002856,BERGER OTTO A R,49438.0,BERGER HOLDINGS LTD
3003197,ANCHOR CAP & SLOSURE CORP,17240.0,ANCHOR CAP CORP
3003485,SPANG CHALFONT & COMPANY INC,16918.0,SPANG CHALFANT & CO INC
3003776,INLAND STEEL CONTAINER CO,12458.0,INLAND STEEL CO
3003782,SPEAR CLIFTON T,14517.0,SPEAR & CO
3003822,GABRIEL CHRISTOPHER K,12001.0,GABRIEL CO
3003970,HAMMOND LA REINA R,40898.0,HAMMOND CO
3004065,GODFREY SOAR HARRY,39213.0,GODFREY CO
3004271,CARLISLE SMITH RALPH,27334.0,CARLISLE COMPANIES
3004323,KING SCELEY CORP,24686.0,KING SEELEY CORP
3004336,WALWORTH ENGINEERING COMPANY,15237.0,WALWORTH COMPANY
3004340,BRIDGEPORT MACHINE INC,81076.0,BRIDGEPORT MACHINES INC
3004602,TEXAS INSUTRUMENTS INC,15579.0,TEXAS INSTRUMENTS INC
3004637,IRVING R CHUTE COMPANY INC,33240.0,IRVING AIR CHUTE INC
3004706,NEWMARKETS INC,42550.0,NEWMARKET CORP
3004710,AMERICAN & STANDARD INC,10372.0,AMERICAN STANDARD INC
3004719,PRO PHY LAC TIC BRUSH CO,16037.0,PRO PHY LAC TIC BRUSH CO
3004776,AMERICAN EXPRESS,10284.0,AMERICAN EXPRESS CO
3004776,AMERICAN EXPRESS,59176.0,AMERICAN EXPRESS CO
3004964,THALHIMER BROTHERS INC,75847.0,THALHIMER BROTHERS INC
3004969,TEXTILES INC,61874.0,TEXTILES INC
3005004,MAGNAVOX ELECTRONICS CO LTD,23018.0,MAGNAVOX COMPANY
3005539,SETON SCHERR INC,36417.0,SETON COMPANY
3005550,REFLECTONE INC,66086.0,REFLECTONE INC
3005623,LOGITEK ELECTRONIC SYSTEMS INC,11438.0,LOGITEK INC
3005662,DELTA INC,29306.0,DELTAK CORP
3005690,BOEING AEROSPACE CO A DIVISION,19561.0,BOEING CO
3005826,GINN MARTIN E,27916.0,GINN & CO
3005838,AIR SENSOR INC,10667.0,AIRSENSORS INC
3005867,DYNATECH INC,31107.0,DYNATECH CORP
3005867,DYNATECH INC,87434.0,DYNATEC INTERNATIONAL INC
3005879,TWISTEE TREAT CORP,77631.0,TWISTEE TREAT CORP
3005939,CAGLE CORP,56602.0,CAGLES INC
3006098,ENERCO TECHNICAL PRODUCTS INC,32628.0,ENERCO INC
3006122,DSP INC,80236.0,D S P GROUP INC
3006132,NEWMONT GOLD COMPANY AND OUTOM,69585.0,NEWMONT GOLD CO
3006191,SPECIALTY PAPERBOARD INC,79010.0,SPECIALTY PAPERBOARD INC
3006225,ACCOM,82247.0,ACCOM INC
3006265,KIDIE PRODUCTS INC,47707.0,KIDDIE PRODUCTS INC
3006331,BELKNAP BUSINESS FORMS INC,17487.0,BELKNAP INC
3006334,SUPERIOR OFFSHORE SERVICES INC,91958.0,SUPERIOR OFFSHORE INTL INC
3006351,JAWZ INC,88171.0,JAWZ INC
3006369,DATACARD CORP INC,28573.0,DATA CARD CORP
3006432,TELFLEX INC,44329.0,TELEFLEX INC
3006449,TEKELEC AIRTRONIC CITES DES BR,10272.0,TEKELEC
3006462,CYBEX TECH CORP,62906.0,CYBEX INTERNATIONAL INC
3006462,CYBEX TECH CORP,81854.0,CYBEX CORP
3006503,COREL CORP LIMITED,76721.0,CORVEL CORP
3006539,IKON OFFICE SOLUTIONS INC,48514.0,IKON OFFICE SOLUTIONS INC
3006544,AZTECH NEW MEDIA CORP,16142.0,AZTECH INTERNATIONAL LTD
3006560,ANGLO DUTCH INT FINANCE NV,29102.0,ANGLO LTD
3006606,TECHNOLOGY SERVICE GROUP INC,83571.0,TECHNOLOGY SERVICE GROUP INC
3006625,INT GMBH,86977.0,I N T MEDIA GROUP INC
3006627,DESTEC ENERGY INC,76593.0,DESTEC ENERGY INC
3006631,LIFE TECHNOLOGIES,10713.0,LIFE TECHNOLOGIES INC
3006631,LIFE TECHNOLOGIES,86725.0,LIFE TECHNOLOGIES CORP
3006657,CINEMA RIDE INC,80940.0,CINEMA RIDE INC
3006687,WYMAN GORDON CORP,83687.0,WYMAN GORDON CO
3006691,MESSAGEMEDIA INC,84312.0,MESSAGEMEDIA INC
3006696,COMMONWEALTH ALUMINUM CONCAST INC,81475.0,COMMONWEALTH ALUMINUM CORP
3006746,INSULET INC,92050.0,INSULET CORP
3006759,MCCARTHY JR JOHN PAUL,52063.0,MCCARTHY COMPANY
3006825,STARTEK ENGINEERING INC,85077.0,STARTEK INC
3007022,NELLCOR PURITAN BENNETT INCORP,11345.0,NELLCOR INC
3007022,NELLCOR PURITAN BENNETT INCORP,11345.0,NELLCOR PURITAN BENNETT INC
3007084,ANALAOG DEVICES INC,60871.0,ANALOG DEVICES INC
3007131,MACGREGOR GROUP INC,89923.0,MCGREGOR CORP
3007197,METHODE ELECTORNICS INC,53197.0,METHODE ELECTRONICS INC
3007207,WEYERHAEUSER NR COMP ANY,39917.0,WEYERHAEUSER CO
3007245,PIONEER INTERNATIONAL INC,63088.0,PIONEER GROUP INC
3007245,PIONEER INTERNATIONAL INC,63109.0,PIONEER INTERNATIONAL CORP
3007245,PIONEER INTERNATIONAL INC,81638.0,PIONEER COMPANIES INC
3007245,PIONEER INTERNATIONAL INC,90671.0,PIONEER COMPANIES INC
3007337,CHENIERE ENERGY INC,84723.0,CHENIERE ENERGY INC
3009797,SENECA FOODS CORP,82279.0,SENECA FOODS CORP NEW
3009972,SINGER KENNETH CHUL,27473.0,SINGER CO
3010090,Weyerhaeuser NRCompany,39917.0,WEYERHAEUSER CO
3010195,SHAKESPEARE TARIA T,54367.0,SHAKESPEARE COMPANY
3010280,VISISONICS CORP,76548.0,VISIONICS CORP
3010539,ARISTA NETWROKS INC,14714.0,ARISTA NETWORKS INC
3010886,CENERGY SOLUTIONS INC,66851.0,CENERGY CORP
3010943,CONDUENT BUSINESS SERVICES INC,16497.0,CONDUENT INC
3010959,Stephan Chady,84911.0,STEPHAN CO
3011244,YANKEE MFG COMPANY,63079.0,YANKEE COMPANIES
3011571,PEAVEY JOSEPH LANE,62658.0,PEAVEY COMPANY
3012035,GILCHRIST JOSEPH A,32248.0,GILCHRIST CO
3012801,CITIZENS,87269.0,CITIZENS HOLDING CO
3013266,RILEY GERALD A,48442.0,RILEY COMPANY
3013448,KELLOGG HUNTINGTON,26825.0,KELLOGG CO
3013536,AMERICAN SECURITY AND TRUST CO,13734.0,AMERICAN SECURITY CORP
3013584,ELLIOTT IMPROVEMENT COMPANY IN,23747.0,ELLIOTT CO
3013792,BENDIX HELICOPTER INC,10751.0,BENDIX CORP
3014253,CLAUSSNER HOSIERY CO,29436.0,CLAUSSNER HOSIERY CO
3014266,COLUMBIA BROADCASTING COMPANY,20749.0,COLUMBIA BROADCASTING SYS INC
3014285,GENERALD MOTORS CORP,12079.0,GENERAL MOTORS CORP
3014345,GINN CLARENCE M,27916.0,GINN & CO
3014437,CLEVITE CORP HILL,19684.0,CLEVITE CORP
3014490,MOTOUROLA INC,22779.0,MOTOROLA INC
3014530,NORFOLK & WESTERN RAILWAY CO,13522.0,NORFOLK & WESTERN RAILWAY CO
3014567,BURNELL VERNON G,30023.0,BURNELL & CO
3014605,FISHER PRICE TOY INC,76766.0,FISHER PRICE INC
3014645,PITTSBURGH PLATE GLAS COMPANY,22509.0,PITTSBURGH PLATE GLASS CO
3014667,OAK RIDGE TECHNICAL ENTPR CORP,58887.0,OAKRIDGE HOLDINGS INC
3014678,LANCEA CORP,48531.0,LANCE INC
3014981,DIAGNOSTICS DATA INC,29744.0,DIAGNOSTIC DATA INC
3015008,WESTERN AUTO SUPPLY CO,11030.0,WESTERN AUTO SUPPLY CO
3015008,WESTERN AUTO SUPPLY CO,20669.0,WESTERN AUTO SUPPLY CO
3015182,UNITED VENTURES INC,37700.0,UNITED VENTURES INC
3015185,GODFREY ERIC G,39213.0,GODFREY CO
3015379,CROUSE HINDS ARROW HART INC,43502.0,CROUSE HINDS CO
3015397,MONICOR CORP,78449.0,MONCOR INC
3015471,DYNATECH UZ INC,31107.0,DYNATECH CORP
3015622,VITAL METRICS INC,81112.0,VITALMETRICS INC
3015764,DOW CHEMICAL JAPAN,20626.0,DOW CHEMICAL CO
3015775,STEART WARNER CORP,14605.0,STEWART WARNER CORP
3015803,SCIENT COMPONENT SYSTEM INC,86928.0,SCIENT CORP
3015803,SCIENT COMPONENT SYSTEM INC,89212.0,SCIENT INC
3015886,CODISCO INC,61524.0,COMDISCO INC
3015919,ADVANTAGE ENTERTAINMENT INC,75971.0,ADVANTAGE ENTERTAINMENT INC
3015938,HUDSON VALLEY METAL WORKS INC,93043.0,HUDSON VALLEY HOLDING CORP
3016013,LOOMIS PLASTICS INC,50105.0,LOOMIS CORP
3016030,EIS CORP,77774.0,E I S INTERNATIONAL INC
3016038,DELL MARKING SYST INC,11081.0,DELL INC
3016100,OLIVER FRANCIS IND INC,17603.0,OLIVER CORP
3016156,MEDICAL STERILIZATION INC,52506.0,MEDICAL STERILIZATION INC
3016248,ROLLS ROYCE DSV LTD,36011.0,ROLLS ROYCE LTD
3016377,USA METALS CORP,85247.0,METALS U S A INC
3016377,USA METALS CORP,89769.0,METALS U S A INC
3016377,USA METALS CORP,93323.0,METALS USA HOLDINGS CORP
