ein,name
311038789,claude and verne line scholarship fund trust
30532759,livingston
300045757,floricanto inc
621585839,david
202464141,laconia creek
223733893,hopetree
203392412,fitness mission inc
931295219,arthur & vivienne wiese
205194338,got breakfast
206327020,jackson   tr
562422151,dr martin and sharleen cohen medical research
776272412,sda
366108607,leonard j horwich family
352172432,golden rule association
746060667,duncan
203768911,american new life
752198466,tyler lions fund inc
262052630,cassimus
134115482,acqua wellington
311587604,independent order of odd fellows
311538179,brisben family
201212441,mendola family fund
680490802,institute for scientific advancement of counseling services
364552991,karen rush elko   incorporated
263753634,medi-give   inc
593625461,lens friends   inc
473547741,abia usa national association inc
30387836,joseph and sarah kavana family   inc
134026304,fubu   inc
561811097,drug education and human development centers inc
208429211,all we do   inc
521522843,change for good inc
383583458,amthor
203504382,l b fleming
341955062,the rennillo family
133980160,carol and philip mehler charitable   inc
743258550,the tuvia and lilka bielski family   corp
204369567,rushford trails public accesscorporation
201944745,watts family
626085820,mid-south cardiovascular surgical research
273863261,courtney and r scott pastrick family   inc
383650444,la paz   inc
270426170,shazia and meraj siddiqui   inc
132734426,generalist association inc
203980789,blueclaws baseball   inc
954388418,hanna
260616349,aly & aj
341585717,youth entrepreneurship program inc
481209477,michael a & elizabeth a reisman
272128972,eyescape
261176622,moon family   inc
770542115,dhruy vrinda & mira khanna family
251427660,founders trust
133437447,frederick batrus
66487646,old oak tr
201441233,jacob moses
522387384,mjm
10468410,diana sylvester scholarship fund
522223963,morty gudelsky   inc
161766312,the connie kaiserman and steven robinson family
382144518,albert kahn associated architects and engineers
352063146,tindalls school no 3 restoration
208493868,aya and zvi bendat familyfoundation
133788886,jewish enrichment project for youth inc
136279923,ben & ruth smith
262321244,thebault family   inc
366047600,bennett family
331043955,fox hill educational tech program
522233662,federal city associates inc
576202913,yrik   tr
262807978,tammy and samuel klein charitable
364332907,robert d and barbara r engel family
311180050,daniel m slane
383850431,beyond boundaries inc
800058137,naffah family charitable
263486870,david m terek
272402317,montgomery family
275113937,faith in our future
61642480,charles j slane   inc
462822124,ussc scholarship fund inc
320350617,clearing house education fund
270718129,slipper project inc
223831053,parker   inc
954835654,fred sands family
731716965,manfred schwartz   inc
870744370,william j batzer
202412984,pearson   inc
463705215,dance in the sun for animals
203873109,biyaycda
202508072,simple heart charitable trust
742948164,tibetan medical   inc
137098606,the joseph bruder family
30479526,fund democracy inc
264177223,cowboy   inc
611370917,household of faith ministries
204950940,jerry and frances leigh familyfoundation
461168907,amana gospel outreach
850422783,the waterbank trust
113523647,joseph shamma
411715178,seibold
222546214,durant homestead   inc
223641157,lawrence and theresa salameno
201985351,children first-a merage
204879010,robin and susan richards famiilyfoundation
261609090,the dell loy hansen   inc
300692884,gods way family ministries
270006884,e t lou
364287387,brook furniture
870491111,utah senior service corp directors association
205736016,goldsmith
870774724,the@lucille & willie murphy
752305692,irwin
820481284,servants of the kingdom ltd
274817916,maurer family
311780450,chesapeake institutes for behavioral research
510351721,community coordinating council inc
262577603,guardian angel for kids inc
570822933,spina bifida association of the upstate south carolina
463549443,leaders in transformational education
206774149,amudei olem
200339314,anthony p brzezinski   inc
201228303,viardo
204918545,simone oleary   inc
271216632,suburban maryland transportation
954160205,livingstone christian   and ministries
311496075,michelle h & david bader family
461841233,smile club   inc
10923769,real experts serving communities utilizing education inc
721519808,pass it along inc
800338779,building foundations inc
743176505,the charles l gray charitable   inc
43606177,cornerstone counseling and learning center inc
364503970,anne family
266138996,rbm
272069650,pitcock
462485288,avon trust
133387105,gettinger
562031236,maricela cooperberg
201480495,dr charles f smith jr educational   inc
954788672,pacific rim cultural
931272943,warner l gifford family organization inc
200598246,israel & michele deutsch   inc
20534282,charter partners institute
363557141,fair oaks
236296506,binswanger
451966334,advnedge research inc
204092025,ly and lam family privatefoundation
571071407,higher life
204233856,mockett family
454578263,prudence little
201192598,us land   inc
237028956,george n haddad   inc
870651927,sunrise ecopolis   inc
752466916,jarmon
521833325,seelig family   inc
200599281,zevi and lillianne samel   inc
136159094,iff   inc
364141163,meinert   inc
954651319,bellagio charitable
61322815,the montford
471719734,virani family
260446110,trivani
208016721,roger l and sarah d lande
383325851,r w leet electric
752799869,crossroads tennis association inc
136207867,janet darling webel memorial fund
931301044,the joni and buck smith family
203448152,alvarez & marsal charitable
205423424,louis e schaefer jr
680325326,military heritage
261602383,rennell
367605351,arthur and gladys l pancoe
367365631,merit
351571867,michigan city youth sports inc
911508510,john and kusumam titus
264399882,grace heals
464393797,regimes museum inc
810503776,thomas w & joan d scott
870561863,goodwill family   inc
956197526,borrego springs educational scholarship committee
770400117,amatzia and shoshona ben-artzi family
60957365,howard charitable trust
841521873,holzmann family
200599141,david and deborah kazanovsky   inc
208544824,helios
261934984,flanders house inc
721158783,mcmains
43517445,south hadley scholarship
201314182,agatston family   inc
30442925,oliver   inc
61483338,r j reby   inc
261650743,lodz charitacble trust
371473823,godsearch inc
621838963,habermehl family
330933028,international golf museum
200452237,sydney rose
141858216,ron and ariela beck family   inc
341574532,lair family
202111695,sheridan cloud peak ranch
954756613,soulfire creative center inc
263499318,brian k rosenstein
453747123,math in the summer inc
205729099,enochian
452749070,global engineering promotion and education collaborative for system
20671182,joseph and florence wassner   inc
367466235,reich family
260574380,table
161517434,alan vituli
352049368,the@melvin simon charitable   number two
880450865,harouff
261813723,barbers
61484067,robert g and marianne s wuelfing family   inc
421641253,strefling   inc
274025981,dr joan m fallon family
461748172,the lions ministries inc
421702704,waterstreet   inc
752687876,castmaster education inc
113443318,tassos prassopoulos   inc
363591333,persky
841516776,lacy family
752836220,ambassadors of god
201278808,avtar memorial
330626568,institute for interventional informatic inc
930792307,st marys academy
383855158,ascend transforms
841557115,the james edward ross memorial
200510089,scales   inc
203985776,charles and cheryl burnett
383678547,space sciences inc
861052716,kris and g g waggoner family
522329225,community education network inc
911911651,george r and carrie n guscott family   inc
10744103,hsin hsin private
522123014,rumor
136163219,dyckmans   inc
266158720,ybf charitable
363096033,albert a robin family
273858618,fezzani family
382902414,eagle
542055164,gianascoli
562566053,green children
208585591,crozier
113111212,the calquhoun center for rehab research and technology inc
204275446,samaritan reach
331112511,bellur
680630022,way of being inc
261565905,gerald f rudy
201489180,daniel h quigg and deborah a quigg
270872803,leonard &laila rose foundations
521802228,virginia h piccolo   inc
136172512,raymond & nicole bigar   inc
766122231,van duyn
260111911,gti systems   inc
204870511,caribbean anti-poverty relieffoundation
900577386,perry
364561275,liliang
542053434,john j barcklow   inc
841471907,lighthouse
570987739,symphonic friends of district two
133047542,kids believe
237349327,aero-technicians inc
271372631,dungey & colter
870525217,uplift
470821263,holloway family
263622763,hawse
736092466,edgar and ira sanditen
201425500,cardiovascular group heart
760641485,taylor wildlife
943161483,the folger levin philanthropic fund
208612089,david k carlson and catha daycarlson fesep
680502131,one spirit one world
112837982,mikael salovaara and beth allison stewart salovarra
201716772,burton & paula geyer   inc
562324633,ernest j and doris h howard
237750570,charles and miriam kanev
46810332,sasquatch
66526424,lerner family   1142002
261364870,friends of the csertan marton   inc
271689841,renew
640882160,neshoba county pro-miss team inc
203311393,nicholas andronicos cassas charitable   inc
766080509,melissa mcnair reichert
752681839,trice
270788765,arena family   inc
43542398,pavia family
582446762,new day aero-medical   inc
